Trade #,Type,Signal,Date/Time,Price INR,Contracts,Profit INR,Profit %,Cum. Profit INR,Cum. Profit %,Run-up INR,Run-up %,Drawdown INR,Drawdown %
131,Entry Short,Short,10-08-2020 18:00,571.7,1,1750,0.24,84750,0.16,7125,1,2750,0.38
130,Exit Long,Close entry(s) order Long,10-08-2020 13:48,577,1,3750,0.52,83000,0.35,4875,0.68,250,0.03
130,Entry Long,Long,07-08-2020 23:03,574,1,3750,0.52,83000,0.35,4875,0.68,250,0.03
129,Exit Short,Long,07-08-2020 23:03,574,1,-4000,-0.56,79250,-0.37,250,0.04,4125,0.58
129,Entry Short,Short,07-08-2020 21:21,570.8,1,-4000,-0.56,79250,-0.37,250,0.04,4125,0.58
128,Exit Long,Close entry(s) order Long,07-08-2020 21:21,570.8,1,-500,-0.07,83250,-0.05,125,0.02,875,0.12
128,Entry Long,Long,07-08-2020 21:18,571.2,1,-500,-0.07,83250,-0.05,125,0.02,875,0.12
127,Exit Short,Long,07-08-2020 21:18,571.2,1,0,0,83750,0,250,0.04,750,0.11
127,Entry Short,Short,07-08-2020 21:12,571.2,1,0,0,83750,0,250,0.04,750,0.11
126,Exit Long,Close entry(s) order Long,07-08-2020 21:12,571.2,1,-3625,-0.51,83750,-0.33,1750,0.24,3750,0.52
126,Entry Long,Long,07-08-2020 18:42,574.1,1,-3625,-0.51,83750,-0.33,1750,0.24,3750,0.52
125,Exit Short,Long,07-08-2020 18:42,574.1,1,-2875,-0.4,87375,-0.26,625,0.09,2875,0.4
125,Entry Short,Short,07-08-2020 17:21,571.8,1,-2875,-0.4,87375,-0.26,625,0.09,2875,0.4
124,Exit Long,Close entry(s) order Long,07-08-2020 17:21,571.8,1,-2125,-0.3,90250,-0.19,625,0.09,2375,0.33
124,Entry Long,Long,07-08-2020 16:39,573.5,1,-2125,-0.3,90250,-0.19,625,0.09,2375,0.33
123,Exit Short,Close entry(s) order Short,07-08-2020 13:33,569.6,1,1625,0.23,92375,0.15,3875,0.54,1125,0.16
123,Entry Short,Short,06-08-2020 22:30,570.9,1,1625,0.23,92375,0.15,3875,0.54,1125,0.16
122,Exit Long,Close entry(s) order Long,04-08-2020 10:24,566.2,1,22875,3.34,90750,2.14,26500,3.87,625,0.09
122,Entry Long,Long,03-08-2020 11:09,547.9,1,22875,3.34,90750,2.14,26500,3.87,625,0.09
121,Exit Short,Close entry(s) order Short,31-07-2020 10:48,545.3,1,1625,0.24,67875,0.15,3625,0.53,625,0.09
121,Entry Short,Short,30-07-2020 20:24,546.6,1,1625,0.24,67875,0.15,3625,0.53,625,0.09
120,Exit Long,Close entry(s) order Long,28-07-2020 20:57,544.7,1,-875,-0.13,66250,-0.08,2375,0.35,1375,0.2
120,Entry Long,Long,28-07-2020 17:15,545.4,1,-875,-0.13,66250,-0.08,2375,0.35,1375,0.2
119,Exit Short,Close entry(s) order Short,28-07-2020 09:03,542.1,1,1625,0.24,67125,0.15,3000,0.44,500,0.07
119,Entry Short,Short,27-07-2020 20:39,543.4,1,1625,0.24,67125,0.15,3000,0.44,500,0.07
118,Exit Long,Close entry(s) order Long,23-07-2020 12:03,539.5,1,2500,0.37,65500,0.24,2875,0.43,2000,0.3
118,Entry Long,Long,22-07-2020 19:30,537.5,1,2500,0.37,65500,0.24,2875,0.43,2000,0.3
117,Exit Short,Close entry(s) order Short,22-07-2020 19:15,535.8,1,1250,0.19,63000,0.12,3500,0.52,500,0.07
117,Entry Short,Short,22-07-2020 12:33,536.8,1,1250,0.19,63000,0.12,3500,0.52,500,0.07
116,Exit Long,Close entry(s) order Long,22-07-2020 12:33,536.8,1,-1625,-0.24,61750,-0.15,375,0.06,1750,0.26
116,Entry Long,Long,22-07-2020 11:36,538.1,1,-1625,-0.24,61750,-0.15,375,0.06,1750,0.26
115,Exit Short,Close entry(s) order Short,17-07-2020 11:03,542.3,1,3125,0.46,63375,0.29,4500,0.66,875,0.13
115,Entry Short,Short,16-07-2020 21:24,544.8,1,3125,0.46,63375,0.29,4500,0.66,875,0.13
114,Exit Long,Close entry(s) order Long,16-07-2020 12:30,547,1,1875,0.27,60250,0.18,2625,0.38,125,0.02
114,Entry Long,Long,15-07-2020 22:51,545.5,1,1875,0.27,60250,0.18,2625,0.38,125,0.02
113,Exit Short,Close entry(s) order Short,15-07-2020 22:48,545.1,1,-1125,-0.17,58375,-0.11,1375,0.2,1375,0.2
113,Entry Short,Short,15-07-2020 19:42,544.2,1,-1125,-0.17,58375,-0.11,1375,0.2,1375,0.2
112,Exit Long,Close entry(s) order Long,15-07-2020 19:42,544.2,1,-2000,-0.29,59500,-0.19,375,0.05,2125,0.31
112,Entry Long,Long,15-07-2020 18:36,545.8,1,-2000,-0.29,59500,-0.19,375,0.05,2125,0.31
111,Exit Short,Long,15-07-2020 18:36,545.8,1,-1375,-0.2,61500,-0.13,1375,0.2,1500,0.22
111,Entry Short,Short,15-07-2020 14:48,544.7,1,-1375,-0.2,61500,-0.13,1375,0.2,1500,0.22
110,Exit Long,Close entry(s) order Long,15-07-2020 14:48,544.7,1,-1625,-0.24,62875,-0.15,1000,0.15,1625,0.24
110,Entry Long,Long,15-07-2020 12:57,546,1,-1625,-0.24,62875,-0.15,1000,0.15,1625,0.24
109,Exit Short,Close entry(s) order Short,14-07-2020 12:24,543.3,1,4375,0.64,64500,0.41,6250,0.91,375,0.05
109,Entry Short,Short,13-07-2020 20:51,546.8,1,4375,0.64,64500,0.41,6250,0.91,375,0.05
108,Exit Long,Close entry(s) order Long,13-07-2020 20:51,546.8,1,-3250,-0.47,60125,-0.31,125,0.02,3250,0.47
108,Entry Long,Long,13-07-2020 19:33,549.4,1,-3250,-0.47,60125,-0.31,125,0.02,3250,0.47
107,Exit Short,Close entry(s) order Short,13-07-2020 13:18,548,1,-1125,-0.16,63375,-0.11,1625,0.24,2000,0.29
107,Entry Short,Short,13-07-2020 09:03,547.1,1,-1125,-0.16,63375,-0.11,1625,0.24,2000,0.29
106,Exit Long,Close entry(s) order Long,10-07-2020 23:24,549.4,1,-1250,-0.18,64500,-0.12,750,0.11,1500,0.22
106,Entry Long,Long,10-07-2020 20:00,550.4,1,-1250,-0.18,64500,-0.12,750,0.11,1500,0.22
105,Exit Short,Close entry(s) order Short,10-07-2020 14:27,545.6,1,7500,1.09,65750,0.71,8500,1.23,625,0.09
105,Entry Short,Short,09-07-2020 20:09,551.6,1,7500,1.09,65750,0.71,8500,1.23,625,0.09
104,Exit Long,Close entry(s) order Long,09-07-2020 20:09,551.6,1,-2750,-0.4,58250,-0.26,1250,0.18,2875,0.42
104,Entry Long,Long,09-07-2020 17:03,553.8,1,-2750,-0.4,58250,-0.26,1250,0.18,2875,0.42
103,Exit Short,Close entry(s) order Short,08-07-2020 19:54,551,1,375,0.05,61000,0.04,3125,0.45,1625,0.24
103,Entry Short,Short,08-07-2020 17:15,551.3,1,375,0.05,61000,0.04,3125,0.45,1625,0.24
102,Exit Long,Close entry(s) order Long,03-07-2020 15:18,542.6,1,1500,0.22,60625,0.14,3125,0.46,0,0
102,Entry Long,Long,03-07-2020 10:03,541.4,1,1500,0.22,60625,0.14,3125,0.46,0,0
101,Exit Short,Close entry(s) order Short,02-07-2020 18:18,539.9,1,2250,0.33,59125,0.21,3875,0.57,0,0
101,Entry Short,Short,02-07-2020 14:12,541.7,1,2250,0.33,59125,0.21,3875,0.57,0,0
100,Exit Long,Close entry(s) order Long,02-07-2020 14:12,541.7,1,-1625,-0.24,56875,-0.15,1000,0.15,1875,0.28
100,Entry Long,Long,02-07-2020 12:48,543,1,-1625,-0.24,56875,-0.15,1000,0.15,1875,0.28
99,Exit Short,Close entry(s) order Short,01-07-2020 20:18,540.7,1,-125,-0.02,58500,-0.01,2750,0.41,3250,0.48
99,Entry Short,Short,01-07-2020 17:06,540.6,1,-125,-0.02,58500,-0.01,2750,0.41,3250,0.48
98,Exit Long,Close entry(s) order Long,29-06-2020 15:48,534.1,1,250,0.04,58625,0.02,1000,0.15,375,0.06
98,Entry Long,Long,29-06-2020 09:39,533.9,1,250,0.04,58625,0.02,1000,0.15,375,0.06
97,Exit Short,Close entry(s) order Short,23-06-2020 15:33,542.7,1,1875,0.28,58375,0.18,2750,0.4,0,0
97,Entry Short,Short,22-06-2020 23:03,544.2,1,1875,0.28,58375,0.18,2750,0.4,0,0
96,Exit Long,Close entry(s) order Long,19-06-2020 09:45,543.1,1,-125,-0.02,56500,-0.01,2375,0.35,750,0.11
96,Entry Long,Long,18-06-2020 20:27,543.2,1,-125,-0.02,56500,-0.01,2375,0.35,750,0.11
95,Exit Short,Long,18-06-2020 20:27,543.2,1,-1125,-0.17,56625,-0.11,1375,0.2,1125,0.17
95,Entry Short,Short,18-06-2020 16:45,542.3,1,-1125,-0.17,56625,-0.11,1375,0.2,1125,0.17
94,Exit Long,Close entry(s) order Long,18-06-2020 16:03,543.2,1,-375,-0.06,57750,-0.04,750,0.11,625,0.09
94,Entry Long,Long,18-06-2020 12:33,543.5,1,-375,-0.06,57750,-0.04,750,0.11,625,0.09
93,Exit Short,Close entry(s) order Short,15-06-2020 15:39,550.1,1,4000,0.58,58125,0.38,5750,0.83,625,0.09
93,Entry Short,Short,12-06-2020 19:57,553.3,1,4000,0.58,58125,0.38,5750,0.83,625,0.09
92,Exit Long,Close entry(s) order Long,10-06-2020 21:48,553.2,1,125,0.02,54125,0.01,2375,0.34,750,0.11
92,Entry Long,Long,10-06-2020 18:57,553.1,1,125,0.02,54125,0.01,2375,0.34,750,0.11
91,Exit Short,Close entry(s) order Short,10-06-2020 13:27,549.5,1,5125,0.74,54000,0.49,6375,0.92,750,0.11
91,Entry Short,Short,09-06-2020 17:12,553.6,1,5125,0.74,54000,0.49,6375,0.92,750,0.11
90,Exit Long,Close entry(s) order Long,09-06-2020 14:18,555.8,1,625,0.09,48875,0.06,1250,0.18,250,0.04
90,Entry Long,Long,09-06-2020 09:03,555.3,1,625,0.09,48875,0.06,1250,0.18,250,0.04
89,Exit Short,Close entry(s) order Short,08-06-2020 14:39,552.3,1,4000,0.58,48250,0.38,4500,0.65,125,0.02
89,Entry Short,Short,05-06-2020 20:33,555.5,1,4000,0.58,48250,0.38,4500,0.65,125,0.02
88,Exit Long,Close entry(s) order Long,05-06-2020 15:03,556.1,1,1000,0.14,44250,0.1,1875,0.27,125,0.02
88,Entry Long,Long,04-06-2020 22:30,555.3,1,1000,0.14,44250,0.1,1875,0.27,125,0.02
87,Exit Short,Long,04-06-2020 22:30,555.3,1,-1750,-0.25,43250,-0.17,0,0,1875,0.27
87,Entry Short,Short,04-06-2020 20:51,553.9,1,-1750,-0.25,43250,-0.17,0,0,1875,0.27
86,Exit Long,Close entry(s) order Long,03-06-2020 20:57,556.2,1,3125,0.45,45000,0.3,6250,0.9,750,0.11
86,Entry Long,Long,03-06-2020 15:00,553.7,1,3125,0.45,45000,0.3,6250,0.9,750,0.11
85,Exit Short,Close entry(s) order Short,28-05-2020 12:33,559.5,1,375,0.05,41875,0.04,1000,0.14,375,0.05
85,Entry Short,Short,28-05-2020 09:03,559.8,1,375,0.05,41875,0.04,1000,0.14,375,0.05
84,Exit Long,Close entry(s) order Long,26-05-2020 20:33,564.3,1,6250,0.89,41500,0.6,7000,1,625,0.09
84,Entry Long,Long,26-05-2020 13:51,559.3,1,6250,0.89,41500,0.6,7000,1,625,0.09
83,Exit Short,Long,26-05-2020 13:51,559.3,1,-1000,-0.14,35250,-0.1,625,0.09,1125,0.16
83,Entry Short,Short,26-05-2020 12:18,558.5,1,-1000,-0.14,35250,-0.1,625,0.09,1125,0.16
82,Exit Short,Close entry(s) order Short,25-05-2020 21:36,558.4,1,750,0.11,36250,0.07,2250,0.32,125,0.02
82,Entry Short,Short,25-05-2020 18:27,559,1,750,0.11,36250,0.07,2250,0.32,125,0.02
81,Exit Long,Close entry(s) order Long,25-05-2020 18:27,559,1,-1125,-0.16,35500,-0.11,250,0.04,1375,0.2
81,Entry Long,Long,25-05-2020 18:15,559.9,1,-1125,-0.16,35500,-0.11,250,0.04,1375,0.2
80,Exit Short,Long,25-05-2020 18:15,559.9,1,-750,-0.11,36625,-0.07,125,0.02,750,0.11
80,Entry Short,Short,25-05-2020 17:51,559.3,1,-750,-0.11,36625,-0.07,125,0.02,750,0.11
79,Exit Long,Close entry(s) order Long,25-05-2020 17:42,560,1,-2625,-0.37,37375,-0.25,750,0.11,3000,0.43
79,Entry Long,Long,22-05-2020 22:03,562.1,1,-2625,-0.37,37375,-0.25,750,0.11,3000,0.43
78,Exit Short,Close entry(s) order Short,21-05-2020 11:27,563.2,1,2000,0.28,40000,0.19,4750,0.67,125,0.02
78,Entry Short,Short,20-05-2020 21:39,564.8,1,2000,0.28,40000,0.19,4750,0.67,125,0.02
77,Exit Long,Close entry(s) order Long,19-05-2020 09:21,562.8,1,5250,0.75,38000,0.51,13500,1.93,250,0.04
77,Entry Long,Long,18-05-2020 09:03,558.6,1,5250,0.75,38000,0.51,13500,1.93,250,0.04
76,Exit Long,Close entry(s) order Long,15-05-2020 09:09,557.1,1,-750,-0.11,32750,-0.07,1250,0.18,1875,0.27
76,Entry Long,Long,14-05-2020 21:06,557.7,1,-750,-0.11,32750,-0.07,1250,0.18,1875,0.27
75,Exit Short,Close entry(s) order Short,07-05-2020 13:57,577.1,1,9500,1.3,33500,0.93,12000,1.64,0,0
75,Entry Short,Short,06-05-2020 18:24,584.7,1,9500,1.3,33500,0.93,12000,1.64,0,0
74,Exit Long,Close entry(s) order Long,01-05-2020 19:48,576,1,-3250,-0.45,24000,-0.32,3500,0.48,5125,0.71
74,Entry Long,Long,01-05-2020 17:03,578.6,1,-3250,-0.45,24000,-0.32,3500,0.48,5125,0.71
73,Exit Short,Close entry(s) order Short,30-04-2020 09:06,570.5,1,3125,0.44,27250,0.31,3875,0.54,875,0.12
73,Entry Short,Short,29-04-2020 19:18,573,1,3125,0.44,27250,0.31,3875,0.54,875,0.12
72,Exit Long,Close entry(s) order Long,27-04-2020 23:03,574.7,1,-125,-0.02,24125,-0.01,2750,0.38,1500,0.21
72,Entry Long,Long,27-04-2020 22:15,574.8,1,-125,-0.02,24125,-0.01,2750,0.38,1500,0.21
71,Exit Short,Close entry(s) order Short,24-04-2020 12:48,577.3,1,3000,0.41,24250,0.29,4875,0.67,2250,0.31
71,Entry Short,Short,23-04-2020 21:21,579.7,1,3000,0.41,24250,0.29,4875,0.67,2250,0.31
70,Exit Long,Close entry(s) order Long,20-04-2020 12:36,572.7,1,5125,0.72,21250,0.5,6750,0.95,750,0.11
70,Entry Long,Long,17-04-2020 15:51,568.6,1,5125,0.72,21250,0.5,6750,0.95,750,0.11
69,Exit Short,Long,17-04-2020 15:51,568.6,1,-1500,-0.21,16125,-0.15,1750,0.25,1625,0.23
69,Entry Short,Short,17-04-2020 14:48,567.4,1,-1500,-0.21,16125,-0.15,1750,0.25,1625,0.23
68,Exit Long,Close entry(s) order Long,17-04-2020 13:45,568.4,1,-875,-0.12,17625,-0.09,2125,0.3,1500,0.21
68,Entry Long,Long,17-04-2020 11:21,569.1,1,-875,-0.12,17625,-0.09,2125,0.3,1500,0.21
67,Exit Short,Close entry(s) order Short,13-04-2020 14:27,574.9,1,-1375,-0.19,18500,-0.13,500,0.07,1750,0.24
67,Entry Short,Short,13-04-2020 12:30,573.8,1,-1375,-0.19,18500,-0.13,500,0.07,1750,0.24
66,Exit Long,Close entry(s) order Long,07-04-2020 16:51,575.4,1,10375,1.46,19875,1.03,11500,1.62,0,0
66,Entry Long,Long,07-04-2020 09:03,567.1,1,10375,1.46,19875,1.03,11500,1.62,0,0
65,Exit Short,Close entry(s) order Short,01-04-2020 14:03,564.9,1,375,0.05,9500,0.04,2000,0.28,375,0.05
65,Entry Short,Short,01-04-2020 09:03,565.2,1,375,0.05,9500,0.04,2000,0.28,375,0.05
64,Exit Long,Close entry(s) order Long,31-03-2020 12:36,569.1,1,-375,-0.05,9125,-0.04,750,0.11,625,0.09
64,Entry Long,Long,31-03-2020 09:03,569.4,1,-375,-0.05,9125,-0.04,750,0.11,625,0.09
63,Exit Short,Close entry(s) order Short,26-03-2020 13:45,572.1,1,-1125,-0.16,9500,-0.11,3500,0.49,2625,0.37
63,Entry Short,Short,26-03-2020 09:03,571.2,1,-1125,-0.16,9500,-0.11,3500,0.49,2625,0.37
62,Exit Long,Close entry(s) order Long,24-03-2020 10:30,568.2,1,-1875,-0.26,10625,-0.19,3125,0.44,2250,0.32
62,Entry Long,Long,23-03-2020 22:36,569.7,1,-1875,-0.26,10625,-0.19,3125,0.44,2250,0.32
61,Exit Short,Long,23-03-2020 22:36,569.7,1,-2625,-0.37,12500,-0.26,500,0.07,2750,0.39
61,Entry Short,Short,23-03-2020 21:42,567.6,1,-2625,-0.37,12500,-0.26,500,0.07,2750,0.39
60,Exit Long,Close entry(s) order Long,23-03-2020 21:42,567.6,1,-1125,-0.16,15125,-0.11,625,0.09,1375,0.19
60,Entry Long,Long,23-03-2020 20:21,568.5,1,-1125,-0.16,15125,-0.11,625,0.09,1375,0.19
59,Exit Short,Close entry(s) order Short,20-03-2020 23:21,568.7,1,750,0.11,16250,0.07,2000,0.28,1625,0.23
59,Entry Short,Short,20-03-2020 19:21,569.3,1,750,0.11,16250,0.07,2000,0.28,1625,0.23
58,Exit Long,Close entry(s) order Long,20-03-2020 18:00,572.7,1,1375,0.19,15500,0.14,3625,0.51,500,0.07
58,Entry Long,Long,20-03-2020 12:36,571.6,1,1375,0.19,15500,0.14,3625,0.51,500,0.07
57,Exit Short,Close entry(s) order Short,16-03-2020 12:18,584.2,1,-2125,-0.29,14125,-0.21,125,0.02,2250,0.31
57,Entry Short,Short,16-03-2020 09:03,582.5,1,-2125,-0.29,14125,-0.21,125,0.02,2250,0.31
56,Exit Long,Close entry(s) order Long,13-03-2020 18:15,588.9,1,2250,0.31,16250,0.22,3625,0.49,250,0.03
56,Entry Long,Long,13-03-2020 12:39,587.1,1,2250,0.31,16250,0.22,3625,0.49,250,0.03
55,Exit Short,Close entry(s) order Short,12-03-2020 14:24,581.5,1,250,0.03,14000,0.02,1625,0.22,625,0.09
55,Entry Short,Short,12-03-2020 10:24,581.7,1,250,0.03,14000,0.02,1625,0.22,625,0.09
54,Exit Long,Close entry(s) order Long,10-03-2020 23:24,588.7,1,17875,2.49,13750,1.79,19875,2.77,375,0.05
54,Entry Long,Long,09-03-2020 22:06,574.4,1,17875,2.49,13750,1.79,19875,2.77,375,0.05
53,Exit Short,Long,09-03-2020 22:06,574.4,1,-1125,-0.16,-4125,-0.11,1500,0.21,2875,0.4
53,Entry Short,Short,09-03-2020 19:54,573.5,1,-1125,-0.16,-4125,-0.11,1500,0.21,2875,0.4
52,Exit Long,Close entry(s) order Long,09-03-2020 19:54,573.5,1,-3375,-0.47,-3000,-0.34,1250,0.17,3625,0.5
52,Entry Long,Long,09-03-2020 19:00,576.2,1,-3375,-0.47,-3000,-0.34,1250,0.17,3625,0.5
51,Exit Short,Close entry(s) order Short,06-03-2020 12:30,576.1,1,3875,0.54,375,0.39,5125,0.71,1750,0.24
51,Entry Short,Short,05-03-2020 21:15,579.2,1,3875,0.54,375,0.39,5125,0.71,1750,0.24
50,Exit Long,Close entry(s) order Long,05-03-2020 21:15,579.2,1,-2125,-0.29,-3500,-0.21,250,0.03,2375,0.33
50,Entry Long,Long,05-03-2020 19:12,580.9,1,-2125,-0.29,-3500,-0.21,250,0.03,2375,0.33
49,Exit Short,Long,05-03-2020 19:12,580.9,1,-1500,-0.21,-1375,-0.15,125,0.02,1750,0.24
49,Entry Short,Short,05-03-2020 19:00,579.7,1,-1500,-0.21,-1375,-0.15,125,0.02,1750,0.24
48,Exit Long,Close entry(s) order Long,03-03-2020 09:12,575.9,1,3875,0.54,125,0.39,4000,0.56,1500,0.21
48,Entry Long,Long,02-03-2020 17:06,572.8,1,3875,0.54,125,0.39,4000,0.56,1500,0.21
47,Exit Short,Long,02-03-2020 17:06,572.8,1,-2000,-0.28,-3750,-0.2,125,0.02,2000,0.28
47,Entry Short,Short,02-03-2020 16:42,571.2,1,-2000,-0.28,-3750,-0.2,125,0.02,2000,0.28
46,Exit Long,Close entry(s) order Long,02-03-2020 13:54,573.9,1,750,0.1,-1750,0.08,1000,0.14,1500,0.21
46,Entry Long,Long,02-03-2020 11:21,573.3,1,750,0.1,-1750,0.08,1000,0.14,1500,0.21
45,Exit Short,Close entry(s) order Short,27-02-2020 12:39,575.4,1,875,0.12,-2500,0.09,1125,0.16,500,0.07
45,Entry Short,Short,27-02-2020 09:03,576.1,1,875,0.12,-2500,0.09,1125,0.16,500,0.07
44,Exit Long,Close entry(s) order Long,26-02-2020 19:45,581,1,-125,-0.02,-3375,-0.01,125,0.02,250,0.03
44,Entry Long,Long,26-02-2020 19:36,581.1,1,-125,-0.02,-3375,-0.01,125,0.02,250,0.03
43,Exit Short,Long,26-02-2020 19:36,581.1,1,-1625,-0.22,-3250,-0.16,125,0.02,1750,0.24
43,Entry Short,Short,26-02-2020 18:51,579.8,1,-1625,-0.22,-3250,-0.16,125,0.02,1750,0.24
42,Exit Long,Close entry(s) order Long,26-02-2020 18:51,579.8,1,-1250,-0.17,-1625,-0.13,750,0.1,1375,0.19
42,Entry Long,Long,26-02-2020 17:12,580.8,1,-1250,-0.17,-1625,-0.13,750,0.1,1375,0.19
41,Exit Short,Close entry(s) order Short,21-02-2020 20:24,585.4,1,-3125,-0.43,-375,-0.31,750,0.1,3750,0.51
41,Entry Short,Short,21-02-2020 17:03,582.9,1,-3125,-0.43,-375,-0.31,750,0.1,3750,0.51
40,Exit Long,Close entry(s) order Long,21-02-2020 17:03,582.9,1,-7875,-1.07,2750,-0.78,5750,0.78,9250,1.26
40,Entry Long,Long,20-02-2020 21:03,589.2,1,-7875,-1.07,2750,-0.78,5750,0.78,9250,1.26
39,Exit Short,Close entry(s) order Short,20-02-2020 15:39,588.2,1,-500,-0.07,10625,-0.05,0,0,1000,0.14
39,Entry Short,Short,20-02-2020 13:36,587.8,1,-500,-0.07,10625,-0.05,0,0,1000,0.14
38,Exit Long,Close entry(s) order Long,14-02-2020 22:54,580.3,1,750,0.1,11125,0.07,1500,0.21,375,0.05
38,Entry Long,Long,14-02-2020 19:33,579.7,1,750,0.1,11125,0.07,1500,0.21,375,0.05
37,Exit Short,Close entry(s) order Short,14-02-2020 16:15,577,1,1625,0.22,10375,0.16,2125,0.29,125,0.02
37,Entry Short,Short,14-02-2020 10:36,578.3,1,1625,0.22,10375,0.16,2125,0.29,125,0.02
36,Exit Long,Close entry(s) order Long,12-02-2020 18:39,579,1,3500,0.49,8750,0.35,4250,0.59,125,0.02
36,Entry Long,Long,12-02-2020 10:45,576.2,1,3500,0.49,8750,0.35,4250,0.59,125,0.02
35,Exit Short,Close entry(s) order Short,10-02-2020 19:03,575.9,1,1625,0.23,5250,0.16,2375,0.33,250,0.03
35,Entry Short,Short,10-02-2020 09:03,577.2,1,1625,0.23,5250,0.16,2375,0.33,250,0.03
34,Exit Long,Close entry(s) order Long,07-02-2020 16:57,580.9,1,-750,-0.1,3625,-0.07,375,0.05,1000,0.14
34,Entry Long,Long,07-02-2020 14:36,581.5,1,-750,-0.1,3625,-0.07,375,0.05,1000,0.14
33,Exit Short,Long,07-02-2020 14:36,581.5,1,-1250,-0.17,4375,-0.12,625,0.09,1375,0.19
33,Entry Short,Short,07-02-2020 12:45,580.5,1,-1250,-0.17,4375,-0.12,625,0.09,1375,0.19
32,Exit Long,Close entry(s) order Long,07-02-2020 10:33,581.8,1,500,0.07,5625,0.05,3375,0.46,625,0.09
32,Entry Long,Long,06-02-2020 21:15,581.4,1,500,0.07,5625,0.05,3375,0.46,625,0.09
31,Exit Short,Close entry(s) order Short,06-02-2020 20:27,579.8,1,250,0.03,5125,0.02,1125,0.16,750,0.1
31,Entry Short,Short,06-02-2020 16:42,580,1,250,0.03,5125,0.02,1125,0.16,750,0.1
30,Exit Long,Close entry(s) order Long,06-02-2020 13:27,581.6,1,1500,0.21,4875,0.15,4125,0.57,375,0.05
30,Entry Long,Long,05-02-2020 21:12,580.4,1,1500,0.21,4875,0.15,4125,0.57,375,0.05
29,Exit Short,Close entry(s) order Short,05-02-2020 18:45,579.6,1,250,0.03,3375,0.02,1375,0.19,375,0.05
29,Entry Short,Short,05-02-2020 15:57,579.8,1,250,0.03,3375,0.02,1375,0.19,375,0.05
28,Exit Long,Close entry(s) order Long,05-02-2020 15:57,579.8,1,-250,-0.03,3125,-0.02,250,0.03,500,0.07
28,Entry Long,Long,05-02-2020 15:48,580,1,-250,-0.03,3125,-0.02,250,0.03,500,0.07
27,Exit Short,Long,05-02-2020 15:48,580,1,-250,-0.03,3375,-0.02,125,0.02,1375,0.19
27,Entry Short,Short,05-02-2020 13:24,579.8,1,-250,-0.03,3375,-0.02,125,0.02,1375,0.19
26,Exit Long,Close entry(s) order Long,05-02-2020 12:06,582.3,1,2125,0.29,3625,0.21,2750,0.38,250,0.03
26,Entry Long,Long,04-02-2020 21:51,580.6,1,2125,0.29,3625,0.21,2750,0.38,250,0.03
25,Exit Short,Close entry(s) order Short,04-02-2020 09:12,578.5,1,1000,0.14,1500,0.1,1625,0.22,750,0.1
25,Entry Short,Short,03-02-2020 20:21,579.3,1,1000,0.14,1500,0.1,1625,0.22,750,0.1
24,Exit Long,Close entry(s) order Long,28-01-2020 23:03,580.3,1,875,0.12,500,0.09,2000,0.28,1250,0.17
24,Entry Long,Long,28-01-2020 19:15,579.6,1,875,0.12,500,0.09,2000,0.28,1250,0.17
23,Exit Short,Close entry(s) order Short,27-01-2020 23:39,580,1,-1375,-0.19,-375,-0.14,1000,0.14,1875,0.26
23,Entry Short,Short,27-01-2020 20:42,578.9,1,-1375,-0.19,-375,-0.14,1000,0.14,1875,0.26
22,Exit Long,Close entry(s) order Long,27-01-2020 12:42,581,1,-2125,-0.29,1000,-0.21,375,0.05,2375,0.33
22,Entry Long,Long,27-01-2020 09:03,582.7,1,-2125,-0.29,1000,-0.21,375,0.05,2375,0.33
21,Exit Short,Close entry(s) order Short,24-01-2020 19:15,577.1,1,2500,0.35,3125,0.25,4000,0.55,125,0.02
21,Entry Short,Short,24-01-2020 12:42,579.1,1,2500,0.35,3125,0.25,4000,0.55,125,0.02
20,Exit Long,Close entry(s) order Long,23-01-2020 20:39,582.1,1,3125,0.43,625,0.31,4125,0.57,375,0.05
20,Entry Long,Long,23-01-2020 10:24,579.6,1,3125,0.43,625,0.31,4125,0.57,375,0.05
19,Exit Short,Close entry(s) order Short,23-01-2020 10:15,579.4,1,-2000,-0.28,-2500,-0.2,375,0.05,2125,0.29
19,Entry Short,Short,22-01-2020 22:45,577.8,1,-2000,-0.28,-2500,-0.2,375,0.05,2125,0.29
18,Exit Long,Close entry(s) order Long,22-01-2020 22:45,577.8,1,-2625,-0.36,-500,-0.26,875,0.12,2750,0.38
18,Entry Long,Long,22-01-2020 20:12,579.9,1,-2625,-0.36,-500,-0.26,875,0.12,2750,0.38
17,Exit Short,Close entry(s) order Short,15-01-2020 17:54,595.5,1,2500,0.33,2125,0.25,3500,0.47,375,0.05
17,Entry Short,Short,15-01-2020 09:03,597.5,1,2500,0.33,2125,0.25,3500,0.47,375,0.05
16,Exit Long,Close entry(s) order Long,14-01-2020 22:39,601.4,1,3500,0.47,-375,0.35,4500,0.6,375,0.05
16,Entry Long,Long,14-01-2020 15:06,598.6,1,3500,0.47,-375,0.35,4500,0.6,375,0.05
15,Exit Short,Long,14-01-2020 15:06,598.6,1,-1750,-0.23,-3875,-0.18,0,0,1750,0.23
15,Entry Short,Short,14-01-2020 13:03,597.2,1,-1750,-0.23,-3875,-0.18,0,0,1750,0.23
